id,text
10831,<3 <3 <3 ! ! ! :)
10832,Any idea why this is called **reservoir** sampling?
10833,Release candidate 1 is now available may be worth trying that.
10834,"I think that's absolutely terrible practice. First of all you do not need to make the trip to the server to hide and show controls, unless you need new data. Second, any decent javascript framework will allow you to hide show controls based on the control's id, class name, or whatever css selector. Moreover using a javascript post/get to a generic handler will give you the data that you need without the postback. I'd suggest using JQuery, or some other alternative."
10835,"Read [The Absolute Minimum Every Software Developer Absolutely, Positively Must Know About Unicode and Character Sets (No Excuses!)](http://www.joelonsoftware.com/articles/Unicode.html). Python files should be written in ASCII (although you can enter Unicode characters if you set the encoding)."
10836,+1 The project has moved: https://github.com/nmosafi/aspcomet
10837,what I am trying to do it show what terminal port im useing when I am currently logged in to my linux server. If anyone could offer some help I would be very greatfull!! thanks
10838,Voted up because I would like to know as well
10839,Are you using a PHP framework?
10840,Pixel Bender files don't run under iOS. See other limitations here:
10841,"WOW, EXCELLENT, AMAZING. Thanks, Roddy, the link helped me sort this out. My software had ""Setup Software"" as part of its description as it is used to set up a piece of hardware we manufacture. I've changed that (in Project/Options/Version Info) to User Software and now it compiles and runs ok !"
10842,"Really great article, thanks!"
10843,I want to be able to start External Application in C# WPF How do I do it?
10844,Are you saying Segoe UI is your windows font?
10845,"I've heard rumours that Angry Birds can make you throw little birds on green pigs, and that you cannot do that in Visual Studio!"
10846,"I want to call a method after each 2 minutes, how can I apply such logic?"
10847,"Is that all the details you get in your C# code, when you catch and log the `SqlException` ?? Anything more could be extremely helpful!"
10848,"I have a button that, when hovered over, I would like the background image to display also. (It is an arrow an explanation of the button). There are quite a few questions similar, but I couldn't quite tweak the answers to work for me. The HTML looks like the CSS then is Any ideas hugely welcome!"
10849,"given a youtube url, how can i embed the video into a page using .net c#?"
10850,Isn't and the same thing here??
10851,"You DO need to modify web.xml whenever it's needed. Especially with JAX-RS, you will have to define your servlet in web.xml. I recommand you to use Maven. There are plenty of exemple in the web to do so. Good luck, JAX-RS is really great ! Maven is also nice."
10852,It crashes only one time and then it works normally. Here is the project:
10853,"Using the window object, only gives you access to globals, not to local variables."
10854,"I have a xml similar to this one: The thing is, Im able to get all the info tags, but I get the results from all dates. I dont know what the dates will be, since the are dynamic generated. What I know is that I may have a data tag with one or two date tags I wish I could show the first dateÂ´s info on a list box and the second dateÂ´s info on another listbox. How can I do that? Desirable Output: If thereÂ´s a second date then print it too: Thx!"
