id,text
249,The other precedences are OK
250,Variables specified in data config are also resolved with system properties so there is no reason anymore to configure DIH via solrconfig. Hence
251,bulk close for 3.4
252,bulk close for 3.4
253,@Noble Paul I cooked something resembling a backport here SOLR-3079
254,Bulk close for Solr 1.4
255,Ah
256,commited a while back
257,This bug was modified as part of a bulk update using the criteria... Marked 'Resolved' and 'Fixed' Had no 'Fix Version' versions Was listed in the CHANGES.txt for 1.3 as of today 2008-03-15 The Fix Version for all 29 issues found was set to 1.3
258,closing.
259,This bug was modified as part of a bulk update using the criteria... Marked ('Resolved' or 'Closed') and 'Fixed' Had no 'Fix Version' versions Was listed in the CHANGES.txt for 1.1 The Fix Version for all 38 issues found was set to 1.1
260,Thanks for the patch J?̴_rgen. Revision 1028760.
261,The fix for SMXCOMP-759 also resolve this issue
262,Fixed in http://svn.apache.org/viewvc?view=revision&revision=1210845
263,please apply these two patches in the $SMX4.0/runtime/trunk & $SMX4.0/nmr/trunk respectively. As Guillaume's mentioned above: Define a deploymentListener in the filemonitor module. Define a JBI artifactDeployment Listener for dealing with JBI artifact
264,resolved
265,Very nice
266,Fixed. Sorry for long waiting. I didn't find the time. Author: tterm Date: Mon Jul 21 01:53:35 2008 New Revision: 678365 URL: http://svn.apache.org/viewvc?rev=678365&view=rev Log: Preserving or configuring content-type of http-header Modified: servicemix/smx3/branches/servicemix-3.2/deployables/bindingcomponents/servicemix-http/src/main/java/org/apache/servicemix/http/HttpEndpoint.java servicemix/smx3/branches/servicemix-3.2/deployables/bindingcomponents/servicemix-http/src/main/java/org/apache/servicemix/http/processors/ProviderProcessor.java
267,Committed to the 3.2 branch via revision 634707 and to the trunk (3.3) via revision 634714.
268,I forgot servicemix-soap on the 3.2 branch: http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657762 And also added it to the trunk http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657764 http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657765
269,Updated the binding components' parent pom.xml http://svn.apache.org/viewvc?view=rev&revision=557983
270,Please be informed that I am no longer accessible through this email address. Pls refrain from sending further messages. I will just personally contact you with my new email address. For any concerns / issues / inputs relating to your transactions with Exist
271,The fix currently transform the input source to a DOMSource. We could also handle differently a SAXSource.
272,I really meant to remove this functionality: What is the use for it anyway ? It doesn't hurt today (except for a few bytes eaten) but it may be confusing. So
273,If I see it correctly
274,Close after release
275,Linked the API docs from the main navigation which completes this task for now.
276,Additional fixes in Rev. 737663 and fixing the jcrapp module in Rev. 737664 completes this issue.
277,Tested this fix with two servlet containers (Jetty and Day Servlet Engine) as well as with Firefox 2 on Linux and Windows and Firefox 3 (Windows)
278,It seems that this enhancement is atm out of scope for Sling - therefore closing this bug.
279,Closing all resolved issues due to a successful 1.0.0-incubating release
280,resolved.
281,resolved -- changed DEFAULT_TTL to defaultTtl to reflect it not being a constant any more..
282,Applied patch from Jasvir. Also corrected case error in Enum type in Java
283,Awesome. I actually did find two more non-code files - the readme docs in java/social-api/ and have added them as deletes to my client. Good to know it checks out with you though. Unless anybody objects I'll submit this relatively soon.
284,Looks good
285,Applied in r648154. Thanks!
286,Closing this one since it doesn't fit in with the current caja integration anymore.
287,Chain 1.2 is now available in the m2 repo. Updated patches to include logging 1.1.1 and scxml 0.8
288,[[ Old comment
289,Ok
290,Hi Dave
291,Refactoring out common code into a parent processing class for ack request/close/terminate
292,merged into piper commit d5b96f571c6c43c9e42dfdc78fd906b6b5254e67
293,Cool. Thanks for considering my bug report!
294,This was done long ago and is now in trunk and ready for release
295,Closed issues related to Roller 5.0 release.
296,Closing resolved/won't fix issues.
297,Closed issues related to Roller 5.0 release.
298,Closing all resolved/fixed issues of already released versions of Roller.
299,The macro is also deprecated now
300,Closing resolved but not fixed (i.e.
301,Confirmed with Dave that this can be closed.
302,Also fixed in main 0.9.7 branch
303,Issue fixed.
304,Fixed
305,Thanks Marijan
306,Closing old resolved issues
307,Test log
308,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong
309,Now merged to the 0.20 release branch.
310,Committed to 0.18 branch r1366206
311,The above commits were approved by Justin on the dev list
312,Changes merged to the 0.16 branch
313,Looks like patch failed QA due to lack of tests. Are there existing tests for the shell? At a glance I couldn't find any.
314,This patch just removes the lines of code that send the second NEWLEADER quorum packet. The first packet is sent with: leaderLastZxid = leader.startForwarding(this updates)
315,Committed to trunk. Thanks Edward.
316,Rakesh  The patch looks good to me. Ill wait for hudson to check this in. We are good to go for 3.4 RC now! Thanks Rakesh!
317,Just committed this to trunk and 3.4 branch. Thanks Rakesh!
318,Sorry I meant ZOOKEEPER-1239.
319,Added license headers.
320,I just committed this. Thanks pat!
321,No this was on 3.3.3 (sorry I should have mentioned that before).  That's great to know thanks!
322,"""Vishal Kher to Benjamin Camille  9:38 AM (54 minutes ago)"
323,Trying again.
324,zoo_multi and zoo_amulti crash for the same reason.  Made some local fixes here.
325,I am not sure how the build system check for ant tar failed.  It appears to be working from the console output.
326,Thanks for the clarification. I will reintroduce separate data structure for LEADING/FOLLOWING notifications.
327,same path as ZOOKEEPER-794_4.patch.txt but strip the path prefix added by Git.
328,You're right I didn't check what the warning was about and assumed it was due to your patch. Resubmitting it.  And yes I'll create a jira for the findbugs warning.
329,Henry you do need an instance of QCM to get the listener but you don't need the listener because you're using LE.   I'm uploading a patch in which I have commented out some lines of the new test you wrote. This is how I think it should look like. If you agree please remove those lines and submit a new patch.  Note that I have also changed the leader election parameter in the new instance of QuorumPeer in mockServer to 0.
330,bq. 1)  Sorry didn't create a patch for the README since it was a small change it is included in this patch with the comment revision.
331,I just committed this. thanks steven!
332,Hi Benjamin. Did you actually take a look at the attached MANIFEST.MF? Are the import and export statements in there correct? What is in the XML above is just the maven-bundle-plugin/BND instructions to create the exact list by introspection :) If you think it would be better to explicitly list everything when creating the manifest please state what you would like to see in there.
333,Committed revision 777662.
334,I just committed this. thanks flavio.
335,I just committed this. Thanks pat.
336,Patch looks good to me. Reuploading patch with one corrected code-comment.
337,Looks good. +1. Checking this in.
338,+1 looks good. Will check this in once Jenkins gives its blessings.
339,Thanks Omkar!  I committed this to branch-0.23 as well.
340,Committed to trunk branch-2 and branch-2.1-beta. Thanks Jian.
341,Thanks [~ajisakaa].  +1 pending jenkins.
342,planning to fix this.. I am planning to remember completed containers (only id) at node manager for predefined time (10min). Does that time sounds reasonable or we should make it configurable? ... I don't really think adding a new configuration parameter will be a good idea but I am open for any different approach / adding conf .. thoughts? This will have a similar implementation like YARN-62 but only difference is that YARN-62 only tracks container for a time after it starts to avoid duplicate launch..where as this tries to avoid logging errors for valid stop attempts...
343,+1. Patch looks good. Thanks Jian and Zhijie Bikas for the reviews.
344,Fixed the minor nits. Thanks Sid!
345,Make patch against the latest trunk and add the comment suggested by Bikas.
346,I am perfectly fine with that.  It seems like more overhead but I am fine either way.
347,Why not use getSystemLoadAvg() to make it portable?
348,bq. I just committed this to trunk and branch-0.23. Thanks Derek! Also branch-2.
349,"""The patch looks good and so do the tests.  Thanks.  My only question is why were the following lines added to setup? {code} conf.set(YarnConfiguration.NM_LOCAL_DIRS """"file:///bin/echo"""")"""
350,Thanks Radim  I put this into trunk branch-2 and branch-0.23
351,Jaigak - Its nice to see another application on top of Yarn.  Since its a lot of new code could you please add some notes on the high level components and suggest some pointers on navigating the code. It will help review the changes. Thanks!
352,Looks good to me.
353,+1 23 patch changes look trivial.  Thanks!
354,Will review by EOD today. Thanks for the tip.
355,Thanks for the patch applied for 2.0.1/2.1
356,"""Gabe yes this (<param name=""""blocked"""">p1p2</param> ) would be the way I would expect it to work but perhaps we can add OGNL expression evaluation as well. This could be usefull in other cases as stated in XW-340.  What do you think?"""
357,Hi Jochen  It's not about building successfully (which I have no issue with that as well) it's about resolving the right dependencies of the dependency. Use mvn dependency:tree to see if you really have them all correctly if you are getting them right too:  mvn dependency:tree -Dxmlrpc.version=3.1.1  (Yeap apparently I uploaded the pom after testing it against 3.1 not 3.1.1)  yc
358,Closing issues which have been released.
359,Thanks John for bringing this up and also for providing the patch.
360,Oops sorry. Certainly right.
361,Hi Thiwanka  I assume you're referring to this code which checks the character offset and produces progress events if the XMLLocator has advanced at least 2K:      public void startElement (QName element XMLAttributes attributes Augmentations augs) throws XNIException {         if(locator.getCharacterOffset() == 0) {             reportProgressEvents()
362,The patches on XERCESJ-1365 supersede the ones attached here.
363,Thanks Wei. I've committed your latest patch to SVN.
364,Created an attachment (id=7238) 2nd repro.
365,Fixed in CVS.  (Indeed the fix was in CVS slightly before release publication
366,If and when Xerces moves to SAX 2.0.1 this patch will satisfy the behaviour of  SAX1 and SAX2.
367,Duplicate of XERCESC-1810
368,Hi Neil Thanks for the advice ...  > On the other hand if you can design a handler that knows how to > make appropriate calls to the scanner's sendChars() method so that > the buffer gets flushed when a maximum buffer size is reached then > perhaps a pluggable handler wouldn't be necessary since the default > behaviour would always work when an application has chosen to set > this limit.  The code I have as written does have the pluggable handler notion since I didn't want to arbitrarily couple the XMLBuffer class implementation (or worse it's interface) to the scanner. I didn't go so overboard as to allow multiple registered handlers or anything like that
369,Looks great thanks Tinny!
370,Created an attachment (id=1417) xercesc/framework/XMLValidator.hpp
371,As of 05/25/07 no error is thrown in IE7 when title bar is clicked in window.xal example.
372,On 2008/Apr/08 04:09 pm Brian Minchau wrote: > > Hi Helge. > > I'm afraid you can't assign someone to review.  However I will have a look > at your patch.  Any progress in reviewing my patch?  -- Helge Schulz - http://OpenSHORE.org
373,This task was done before the 2.7.1 branch was created.  This task is now resolved.
374,This bug is fixed in 2.7 closing it down per the request by the reporter Anuj Gupta.
375,Created an attachment (id=8670) javadoc patch to org.apache.xalan.lib and org.apache.xalan.lib.sql
376,Created an attachment (id=2473) Patch to MANIFEST.MF
377,Created an attachment (id=1333) xml/xsl testcase for normalize-space-bug
378,Created an attachment (id=356) XML parsing tool.
379,Created an attachment (id=228) XML source with one entry that can trigger error
380,I checked out the patch.  It looks good to me.
381,I just did an AMD Linux build and all I did was remove /usr/lib from the list  of libraries.  Since we don't really need /usr/lib at all don't you think a  better patch would be to remove that directory all together?
382,My oops then. I hadn't defined it I was assuming that it would be handled like the other special characters... ...sorry for the trouble.
383,John it would be great!
384,Thanks it works fine!
385,This bug was introduced by https://issues.apache.org/struts/browse/WW-2171
386,this looks good but a bunch of tests are now broken because of the new hidden input I will fix the tests do some more testing and commit in the next few days. thanks for the patch!
387,Did you set:  struts.devMode=false struts.configuration.xml.reload=false   This did the trick for me :)
